"product_id","brand","name","current_image_url","source_url","status","reason","action_required"
"mkt-thomann-eon715","JBL","EON715","https://www.americanmusical.com/media/catalog/product/j/b/jbl_eon715_m4.jpg","https://www.thomann.co.uk/jbl_eon715.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-thomann-h4essential","Zoom","H4essential","https://cdn.uniquephoto.com/resources/uniquephoto/images/products/processed/ZOM3065.superZoom.l.jpg","https://www.thomann.co.uk/zoom_h4essential.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-thomann-concorde-mix","Ortofon","Concorde Mix MKII System","https://hifi.nl/gfx/20180125102510_Ortofon_Concorde_Mix.jpg","https://www.thomann.co.uk/ortofon_concorde_mix_mkii_system.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-flx10","Pioneer DJ","DDJ-FLX10","https://www.pioneerdj.com/product-images/1303/130db239-d874-411b-b2ea-395c83f09255/ddj-flx10_1.png","https://www.gear4music.com/PA-DJ-and-Lighting/Pioneer-DJ-DDJ-FLX10-Controller-for-Rekordbox-and-Serato/5HVN","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-westend-flx4","Pioneer DJ","DDJ-FLX4","https://www.pioneerdj.com/product-images/556/d067d24e-28a0-42d1-ac50-5cf2392f755e/ddj-flx4_1.png","https://westenddj.co.uk/products/pioneer-dj-ddj-flx4-smart-dj-controller","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-flx4","Pioneer DJ","DDJ-FLX4","https://www.pioneerdj.com/product-images/556/d067d24e-28a0-42d1-ac50-5cf2392f755e/ddj-flx4_1.png","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-sclive4","Denon DJ","SC Live 4","https://rubadub.co.uk/cdn/shop/products/SCLIVE4_Top_Web_1200x.jpg?v=1667396610","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-grv6","AlphaTheta","DDJ-GRV6","https://cf1.zzounds.com/media/productmedia/fit%2C2018by3200/quality%2C85/APT_DDJGRV6_Angle_891889-5ba349dfa7d8510f7e3f7781ed0c02ba.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/DJ-Controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-westend-flx10","Pioneer DJ","DDJ-FLX10","https://www.pioneerdj.com/product-images/1303/130db239-d874-411b-b2ea-395c83f09255/ddj-flx10_1.png","https://westenddj.co.uk/collections/pioneer-dj-1","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-sony-mdr7506","Sony","MDR-7506","https://www.audiosaurus.co.za/cdn/shop/files/ASR-Sony-MDR7506-01a.png?v=1768311214&width=2048","https://www.thomann.co.uk/sony_mdr7506_kopfhoerer.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-hd280pro","Sennheiser","HD 280 Pro","https://mitechdirect.com/cdn/shop/files/Sennheiser-HD-280-PRO-Studio-Monitoring-Headphones.jpg?v=1767681619&width=1200","https://www.thomann.co.uk/sennheiser_hd_280_pro_new.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-dt770pro80","beyerdynamic","DT 770 Pro 80 Ohm","https://prosound.ixbt.com/hardsoft/beyerdynamic/dt770/0b.jpg","https://www.thomann.co.uk/BEYERDYNAMIC_DT770_pro80_ohm.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-athm40x","Audio-Technica","ATH-M40X","https://www.audio-wave.com/cdn/shop/files/7b5d516e-1f801e_dd5d0568f00847f2a8dd1ead63ebb7a7_mv2.png?v=1766844151&width=1946","https://www.thomann.co.uk/audio_technica_ath_m40_x.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-beta58a","Shure","Beta 58A","https://lojashure.vtexassets.com/arquivos/ids/161717-500-500/BETA58A-.jpg?v=638563232138630000","https://www.thomann.co.uk/shure_beta_58_a.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-sm7b","Shure","SM7B","https://thumbs.static-thomann.de/thumb//bdbmagic/pics/prod/129929.jpg","https://www.thomann.co.uk/shure_microphones.html","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-rode-nt1-5-black","Rode","NT1 5th Generation Black","https://www.swingcitymusic.com/wp-content/uploads/2024/06/NT1-5th-Generation-Condensor-Microphone.png","https://www.thomann.co.uk/rode_nt1_5th_generation_black.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-e945","Sennheiser","e945","https://cs-a.ecimg.tw/items/QBAW1NA9009441H/000007_1773137520.jpg","https://www.thomann.co.uk/sennheiser_e945_gesangsmikrofon.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-krk-rp5-g5","KRK","Rokit RP5 G5","https://www.energyson.fr/193606/rokit-rp5-g5.jpg","https://www.thomann.co.uk/krk_rokit_rp5_g5.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-yamaha-hs8","Yamaha","HS8","https://images.tcdn.com.br/img/img_prod/1148871/monitor_de_referencia_yamaha_hs8_para_estudio_120w_rms_preto_601_1_2f25415456746a8dccca689bdf3079ae.jpg","https://www.thomann.co.uk/yamaha_hs_8.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-focusrite-2i2-4g","Focusrite","Scarlett 2i2 4th Gen","https://www.audiopro.hr/images/artikli/large/Scarlett-2i2_3quart-left_HR.jpg","https://www.thomann.co.uk/focusrite_scarlett_2i2_4th_generation.htm","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-ua-volt2","Universal Audio","Volt 2","https://static.univers-sons.com/img/library/zoom/79/US/79340_1.jpg","https://www.thomann.co.uk/universal_audio_volt_2.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-qsc-k12-2","QSC","K12.2","https://vmt.in/cdn/shop/products/k12.2_1200x1200.jpg?v=1624859619","https://www.thomann.co.uk/qsc_k_12.2.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-ev-zlx12p-g2","Electro-Voice","ZLX-12P-G2","https://www.elektroniksatis.com/shop/at/10/myassets/products/324/electro-voice-zlx12p-gii-3image.jpg?revision=1725276469","https://www.thomann.co.uk/ev_zlx_12p_g2.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-jbl-prx912","JBL","PRX912","https://cdn11.bigcommerce.com/s-31108/images/stencil/1280x1280/products/3885/26915/JBL_PRX912_A__49947.1672251754.jpg?c=2","https://www.thomann.co.uk/jbl_prx912.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-bose-s1-pro-plus","Bose","S1 Pro Plus","https://bettercomponents.com.ph/cdn/shop/files/3_ef5a31f4-9575-44be-b7e9-8ffbbb51fedf.png?v=1756439153","https://www.thomann.co.uk/bose.html","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-ortofon-club-twin","Ortofon","Concorde Club MKII Twin","https://static.bax-shop.es/image/product/455710/1501568/3d49ada8/1533634683TWINCLUB03.jpg","https://www.thomann.co.uk/ortofon_concorde_club_mkii_twin.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-at-lp140xp","Audio-Technica","AT-LP140XP Black","https://f.fcdn.app/imgs/144b42/www.palaciodelamusica.com.uy/pmusuy/b5f8/original/catalogo/ATLP140-ATLP140_1/1920-1200/bandeja-de-vinilo-audio-technica-atlp140xp-negro-bandeja-de-vinilo-audio-technica-atlp140xp-negro.jpg","https://www.thomann.co.uk/audio_technica_at_lp140xp_black.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-shure-mv7-plus","Shure","MV7 Plus","https://content.abt.com/image.php/53a3dbee513968d6d742b801a311aa1c?canvas=&ck=2&height=750&image=%2Fimages%2Fproducts%2FBDP_Images%2Fshure-microphone-MV7PLUS-K-front-right.jpg&width=750","https://www.thomann.co.uk/shure_mv7_plus.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-rode-wireless-pro","Rode","Wireless PRO","https://www.syntex.cz/media/produkty/28231/rode-wireless-pro-hero-three-quarter-4000x4000-rgb-2000x2000-064a3d6.png","https://www.thomann.co.uk/rode.html","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-jbl-eon-one-compact","JBL","EON ONE Compact","https://www.pasolutions.gr/images/thumbs/0575520.jpeg","https://www.thomann.co.uk/jbl.html","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-krk-rp7-g5","KRK","Rokit RP7 G5","https://www.bopdj.com/media/catalog/product/cache/6240c9497dac56499a425c67ba642167/p/r/preview_35_2.jpg","https://www.thomann.co.uk/krk_rokit_rp7_g5.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-adam-t7v","ADAM Audio","T7V","https://cs-a.ecimg.tw/items/DMAFHQA900GSLFG/000001_1698836943.jpg","https://www.thomann.co.uk/adam_t7v.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-genelec-8010ap","Genelec","8010 AP","https://cdn11.bigcommerce.com/s-hvzya2q3vy/images/stencil/1280x1280/products/3558/5323/gen8010__01602.1593200675.jpg?c=1","https://www.thomann.co.uk/genelec.html","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-kali-lp6-2w","Kali Audio","LP-6 2nd Wave","https://www.otaiweb.com/syosaipic/kaliaudio/p17357_2.jpg","https://www.thomann.co.uk/kali_audio_lp_6_2nd_wave.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-at2020","Audio-Technica","AT2020","https://d1aeri3ty3izns.cloudfront.net/media/36/369723/1200/preview.jpg","https://www.thomann.co.uk/audio_technica_at2020.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-shure-blx24-sm58-s8","Shure","BLX24/SM58 S8","https://products.shureweb.eu/cdn-cgi/image/width%3D1380%2Cheight%3D1380%2Cformat%3Dauto/shure_product_db/product_images/files/14f/cc2/ef-/original/8c6eef6bda08ea0ab5062c6ae77424fc.webp","https://www.thomann.co.uk/shure_blx24sm58_s8.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-ortofon-dj-twin","Ortofon","Concorde DJ MKII Twin","https://static.univers-sons.com/img/library/zoom/60/US/60302_1.jpg","https://www.thomann.co.uk/ortofon_concorde_dj_mkii_twin.htm","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-hercules-starlight","Hercules","DJControl Starlight","https://hoangbaokhoa.com/uploads/picture/news/10092022113007_starlight_top.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-hercules-control-mix","Hercules","DJControl Mix","https://static-data2.manualslib.com/product-images/701/2953539/hercules-djcontrol-mix-controller.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-mixtrack-go","Numark","MixTrack Go","https://thumbs.static-thomann.de/thumb/padthumb600x600/pics/bdb/_64/645241/21432632_800.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-party-mix-ii","Numark","Party Mix II","https://cdn.sanity.io/images/5skqgt41/production/b743f2ae83cdbecb5cd77f6f49dbf3568d7a3b66-1000x1000.jpg?auto=format","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-inpulse-200-mk3","Hercules","DJControl Inpulse 200 MK3","https://media.musicarts.com/is/image/MMGS7/M28110000000000-00-2000x2000.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-party-mix-live","Numark","Party Mix Live","https://www.altomusic.com/cdn/shop/files/partymixlive_ortho_hires.jpg?v=1692041999","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-party-mix-iii","Numark","Party Mix III","https://media.sweetwater.com/m/products/image/97386ddcd1bTxS0dZGO2GQOiFdFt1Xe5Q76jtQ7C.jpg?ha=97386ddcd152b17c8ae19b3e107495d9b887f950&height=1800&quality=85","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-control-mix-ultra","Hercules","DJControl Mix Ultra","https://static.strumenti.net/product/750/2025/03/24/74/herculesdj-herculesdjcontrolmixultra-7.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-ddj-flx2","AlphaTheta","DDJ-FLX2","https://media.musicarts.com/is/image/MMGS7/M16278000000001-00-2000x2000.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-xone-k3","Allen & Heath","XONE:K3","https://nightlife-electronics.com/cdn/shop/files/ALLEN_XONE_K3_3000x.jpg?v=1760997472","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-traktor-z1-mk2","Native Instruments","Traktor Z1 MK2","https://shop.scavino.it/files/scav_Files/Foto/2020766_2.PNG","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-mixtrack-pro-fx","Numark","Mixtrack Pro FX","https://www.belfieldmusic.com.au/cdn/shop/products/Numark-Mixtrack-Pro-FX-DJ-Controller-2_1200x.jpg?v=1774612866","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-traktor-x1-mk3","Native Instruments","Traktor X1 MK3","https://media.musicarts.com/is/image/MMGS7/M05867000000001-04-2000x2000.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-mixtrack-platinum-fx","Numark","Mixtrack Platinum FX","https://thedjhookup.com/cdn/shop/files/numark_mixtrackplatinumfx_ortho_hires.jpg?v=1775934686&width=3000","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-roland-dj202","Roland","DJ-202","https://www.musicalesdoris.com/cdn/shop/files/ae812fa04266b46daf6a9dad7703a9ea-controlador-roland-pdj-para-serato-dj-202.jpg?v=1736611513","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-inpulse-500","Hercules","DJControl Inpulse 500","https://static.bax-shop.es/image/product/640613/3068985/31d1f01b/16305678211591875964_IMG_1369015.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-ddj-rev1","Pioneer DJ","DDJ-REV1","https://static.strumenti.net/product/1024x768/2022/01/14/32/pioneerdj-pioneerddjrev1-9.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-phase-essential","MWM","Phase Essential","https://www.groovedjpoint.com/5230-thickbox_default/mwm-phase-essential-controller-wireless-per-giradischi-scratch-dj-serato-traktor.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-roland-dj505","Roland","DJ-505","https://media.musicarts.com/is/image/MMGS7/DJ-505-DJ-Serato-DJ-Controller/K40920000000000-00-1600x1600.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-inpulse-t7","Hercules","DJControl Inpulse T7","https://www.recordcase.de/media/7e/d3/62/1700595103/hercules-dj-control-inpulse-t7-top-view.jpg?ts=1700637548","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-mixstream-pro-go","Numark","Mixstream Pro Go","https://www.djtechdirect.com/cdn/shop/files/Mixstream-Pro-Go-Left-Angle-Web_1200x.png?v=1683295317","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-prime-go-plus","Denon DJ","Prime GO+","https://r2.gear4music.com/media/114/1142149/1200/preview.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-roland-dj707m","Roland","DJ-707M","https://images.idjnow.com/media/catalog/product/cache/2bfb84ebd03c42826a667517c66aef1f/r/o/roland-dj-707m-4-channel-4-deck-serato-dj-pro-controller.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-ddj-rev5","Pioneer DJ","DDJ-REV5","https://pioneer.hr/4259/ddj-rev5.jpg","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-rane-one-mk2","RANE","ONE MK2","https://westenddj.co.uk/cdn/shop/files/RANE-ONE-MKII-TOP-DOWN_1200x1200_crop_center.png?v=1756216934","https://www.gear4music.com/dj-equipment/dj-controllers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-mackie-thump210","Mackie","Thump210","https://www.markertek.com/productImage/alternate-1/hi-res/MCK-THUMP210.JPG","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
"mkt-g4m-yamaha-dbr10","Yamaha","DBR10","https://cdn.shoplightspeed.com/shops/641342/files/75558107/yamaha-yamaha-dbr10-10-2-way-powered-speaker.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-mackie-thump12-v4","Mackie","Thump 12 V4","https://cf1.zzounds.com/media/productmedia/fit%2C2018by3200/quality%2C85/Thump12v4_3qtrR_US_940252-09505b788e528213283ea165a1cfe82f.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-yamaha-dbr12","Yamaha","DBR12","https://cdn.shoplightspeed.com/shops/667795/files/76143195/yamaha-yamaha-dbr12-1000w-12-inch-powered-speaker.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-ev-zlx8p-g2","Electro-Voice","ZLX-8P G2","https://ninjasomfaststore.vtexassets.com/arquivos/ids/193261/Caixa-Ativa-8-polegadas-1000W-Com-DSP-ZLX-8P-G2---Electro-Voice-6.jpg?v=638550270672570000","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-yamaha-dxr8mkii","Yamaha","DXR8mkII","https://cdn11.bigcommerce.com/s-h09y4glfh5/images/stencil/1280x1280/products/774/2795/dxr8mkii_qtr__41243.1589765088.png?c=2","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Missing or sourcing-drift image remediated with exact-model evidence; current strict image-quality workflow passed.","NONE"
"mkt-g4m-jbl-eon712","JBL","EON712","https://musiccenter.pl/userdata/public/gfx/39931/jbl-eon712.jpg","https://www.gear4music.com/PA-DJ-and-Lighting/PA-Speakers","PASS","Existing researched exact-product image preserved; current strict image-quality workflow passed and no missing-image/duplicate-wrong-product flag was found.","NONE"
